N,P,K,temperature,humidity,ph,rainfall,label
38.71748062,127.7170412,196.1091927,20.30512522,78.57749435,6.035262177,67.6854693,grapes
36.75342072,131.5447025,197.5086793,24.81614378,83.8067646,6.497317087,71.69362381,grapes
25.82756162,119.855446,196.9489307,30.16892537,82.37205613,5.47489122,71.47846705,grapes
15.60865437,121.0154963,196.503596,18.61623788,77.92703213,5.351121962,68.5879479,grapes
23.76389405,139.6452304,211.9052629,12.5115726,83.04890375,5.931855788,67.17144214,grapes
12.85530034,133.4254594,193.4694431,22.59700682,84.89390483,6.252937315,73.30319705,grapes
4.897630085,120.483017,205.6649859,12.56556374,85.13824045,6.578713314,68.41837039,grapes
30.19861292,124.2472077,199.6576418,38.30389299,81.89316196,6.456842175,68.68041126,grapes
22.10884314,145.0379424,204.4203396,40.73601062,82.76287119,5.997531804,70.81528707,grapes
26.55931318,140.9816602,195.2922425,32.67245107,80.38293285,5.963965017,77.0215298,grapes
7.009226536,125.3445819,198.7187313,17.51716746,81.87322677,5.471324421,76.32415237,grapes
31.32784025,139.4076817,196.7769448,37.45354854,85.77571065,6.214066594,68.58120053,grapes
9.299905737,147.7651525,209.024881,21.10727188,77.64070302,6.376450807,65.56311763,grapes
19.75697603,141.4317824,203.0927185,11.06775293,76.65145463,6.405678573,65.77601273,grapes
33.01045153,130.0937958,194.5275643,16.07257279,79.10409965,6.344889083,71.84220756,grapes
3.025434759,132.5226102,197.5305136,19.74933855,81.81520813,5.943221081,74.28517427,grapes
37.11952098,133.4609384,199.836532,24.63721319,86.1448142,6.22633163,71.01864836,grapes
14.46422626,130.013385,198.1597543,34.77553744,82.44272376,5.56797123,66.39876166,grapes
20.04072376,127.2456884,209.0094075,11.46278796,76.856618,6.682248807,63.52971162,grapes
41.4051022,127.1835638,208.0640515,11.63992925,78.87505637,6.392882377,70.60179009,grapes
35.48330647,122.4406907,195.3215595,26.04072569,76.97163332,5.632668066,68.31232923,grapes
11.54243274,132.7709948,201.4288279,15.63986232,80.42963251,5.530910302,72.08068779,grapes
0,131.7877885,188.7524197,22.75259535,79.86268375,6.422066857,67.43151561,grapes
19.09259871,128.6491553,207.1766521,35.3929161,82.61407895,6.210933115,66.303725,grapes
29.78261956,132.8939016,188.8490884,30.29077577,85.53180716,5.404791674,68.50145633,grapes
4.023413458,136.4494269,193.1315102,28.71256085,82.92501256,5.549038429,73.64038081,grapes
39.46246287,145.0516246,193.2723126,41.30985307,82.6252813,5.342889171,70.24863601,grapes
7.784597569,128.4918392,199.8747753,25.72183147,79.37033193,5.976561562,72.51036097,grapes
38.72658051,135.9707148,212.5209514,22.13388897,86.18929546,6.362642183,75.02672559,grapes
31.78048541,120.0167857,196.175503,10.45028531,82.31486025,5.955693678,65.52262267,grapes
11.79705121,140.2609632,198.0407596,31.1053456,84.32626721,6.084668811,61.83148809,grapes
8.13645139,128.9695703,192.2493966,21.13544584,78.2519266,6.621900589,68.20923506,grapes
7.75187201,132.9332784,196.4731982,29.87795166,81.65129748,6.463982183,68.60112727,grapes
21.34405596,140.2662083,192.8328842,10.69176115,82.45093828,6.494782525,67.46930799,grapes
39.45366842,143.3737458,199.3120607,14.30093109,81.01033414,6.179760216,71.90916695,grapes
40.7483184,121.5939257,210.3712312,15.30066335,85.57428756,6.695160378,72.84792233,grapes
19.24820079,120.5983286,196.5108172,18.22762885,83.49451611,6.113987037,76.48557242,grapes
21.83123335,134.3816602,203.8616206,19.40672836,87.42966841,5.74099277,66.14687898,grapes
16.34244227,139.2743909,198.6393841,40.24112756,80.59556751,6.541804046,67.29786908,grapes
33.09584795,134.8009829,201.0375298,32.36294819,79.15039309,5.75164783,74.1755957,grapes
22.73164019,128.6778165,203.4920767,23.51928314,78.14267211,5.796854262,65.35110075,grapes
30.75223439,134.9150073,189.1470476,40.65450163,79.77651871,6.301320573,77.17125393,grapes
37.64092331,139.9007693,204.9196074,12.0808189,82.67076876,5.614070155,77.32379347,grapes
15.33574811,134.0328304,190.3904067,13.26656108,82.01443485,5.65681593,64.99924752,grapes
39.23139259,137.2278564,193.5434525,36.79435028,85.0613472,5.931235036,75.03385464,grapes
40.41224536,115.6855241,193.3433456,25.54269318,81.86121396,6.375144446,67.7108476,grapes
41.3266063,129.1032376,212.0516088,24.57491329,78.17944592,5.847228404,68.67055654,grapes
29.26269404,144.6138441,202.6225232,28.98880505,81.68629494,6.076755036,67.96386344,grapes
30.75108475,120.352785,194.1106106,40.08899706,84.89241192,6.013738797,75.47246972,grapes
5.757375199,135.7389453,206.7846654,17.21643384,78.93635879,6.169943103,73.02235815,grapes
7.76353443,119.8682455,189.5539269,25.21429517,84.612322,5.752118092,69.11675281,grapes
35.33876711,138.8889204,193.4078293,14.9604132,79.86586146,5.835040961,75.21749549,grapes
34.33607918,133.4470725,194.3477514,22.07236091,84.19198423,6.390398934,68.23665397,grapes
15.38783879,150.6659981,194.3153961,28.14939554,78.5553891,6.068605948,67.06085381,grapes
8.051326082,133.8771216,203.5842305,42.6647977,78.57438033,5.773076324,76.94884674,grapes
25.34828473,125.975026,189.4469604,18.72479003,77.88771981,5.532232927,71.26444435,grapes
16.7192397,126.8960303,205.2149372,29.53364394,82.1391187,5.463972208,67.19246392,grapes
39.58101267,132.9131937,193.2623605,35.20951501,83.93397059,5.99997081,72.20285516,grapes
39.30415857,128.2932246,193.9644547,42.20426222,84.7543184,6.695163329,73.1570673,grapes
32.18655948,124.8654553,214.0010019,34.2535135,78.73751447,5.309248393,66.46079336,grapes
34.29188528,130.5819806,208.2772053,19.13342805,76.33474729,5.875741877,76.42732391,grapes
1.02024767,133.4610885,201.2645794,15.99651626,82.08124837,5.392177322,64.36902108,grapes
40.769522,139.6224774,203.7853211,20.4455611,78.35697634,6.53401179,66.88994829,grapes
26.93143777,150.4631514,205.7842351,19.66257535,79.79036777,6.607943167,69.41048169,grapes
6.10635379,122.8277415,195.4098653,25.20285436,80.93997915,6.003036436,70.14959794,grapes
6.025150191,137.9268086,190.9301143,25.96380514,82.41672117,6.450629044,71.48970652,grapes
28.5635445,127.3283586,188.2339219,43.56979424,82.95453055,5.821597366,69.87907865,grapes
38.73863765,137.9574897,190.8410544,11.74676828,84.62344934,6.660554383,63.59311473,grapes
37.38006313,117.5142359,193.651046,18.08548893,81.85032387,6.501464016,75.65846578,grapes
39.57260417,134.0771898,195.9337937,12.81230122,80.36143352,5.960804929,70.66761715,grapes
14.08559176,124.9124305,201.9139591,10.01626627,84.55004312,6.453251006,76.6342964,grapes
5.731228323,127.5963016,195.4892087,29.23472039,86.12722751,5.50266017,71.24528785,grapes
32.92870269,138.3274149,199.5665893,9.301183252,79.07761064,5.75122266,70.90046873,grapes
11.30797565,123.740183,202.1165244,13.99659322,82.8854694,6.61339366,73.74904821,grapes
22.44448274,143.5351883,208.6410618,9.469528756,78.27120247,5.694074127,71.10250793,grapes
38.50535202,140.3073464,199.1741367,26.02095008,78.64024917,6.315395864,64.18853898,grapes
5.714102466,141.6320517,202.0007236,27.98909428,81.47819651,5.993374292,67.32922615,grapes
36.72134606,130.060997,204.4054721,19.04246406,84.55382802,6.098864755,68.64088309,grapes
34.68795562,137.1697814,208.6461557,10.28036327,81.85597073,6.107693752,67.56323762,grapes
118.0692102,24.68480565,49.24485569,25.99302115,81.72893169,6.275586503,53.75606362,watermelon
115.5265394,18.10825318,56.7117799,24.01299238,80.1234737,7.140150185,47.21071768,watermelon
106.9231014,30.66724084,52.4001069,26.40223412,81.23408064,6.391167185,58.988076,watermelon
112.7906497,8.015789561,50.24420397,24.16004716,84.35656138,6.639846043,56.04298236,watermelon
92.44494269,22.84459616,52.79001839,26.8008328,78.65357383,7.089483973,42.66962772,watermelon
78.29839381,25.71487338,55.59526437,25.05345979,90.834294,6.345729235,46.68458543,watermelon
84.25327657,26.8964098,45.57594249,25.72234304,89.32771101,6.530646449,58.61280345,watermelon
83.95398416,21.51617337,53.12285626,25.2065105,89.90541119,7.142787484,61.35857254,watermelon
83.79495703,21.88801762,42.77752622,25.99555278,83.20519449,6.254872209,53.75904974,watermelon
117.7905979,13.3741645,54.47589743,24.94059697,90.46255117,5.865792998,42.83538347,watermelon
81.92234827,25.20605012,51.80705159,26.74701637,82.98562619,6.27143456,55.40223049,watermelon
86.831034,15.18488031,46.39330829,24.76629641,83.69134532,6.520252315,54.2692336,watermelon
96.58246137,10.44521648,48.2083784,26.20423634,82.90297405,7.126472528,56.48527705,watermelon
120.5884889,8.99058135,48.66377609,25.89861738,81.10849563,6.231933451,42.07304391,watermelon
104.5872365,17.7903006,46.53342701,24.66436387,83.22394799,6.089649064,43.34547916,watermelon
93.42651609,12.42807879,48.78701295,24.78429862,86.2554188,6.616062735,45.08238601,watermelon
104.3029565,13.40947887,51.19348056,26.89842157,93.45506916,6.319503586,60.16354499,watermelon
105.284852,21.16659592,55.27216754,23.80673515,94.12433742,6.724418879,56.19688839,watermelon
80.75681932,17.55881366,48.06526419,25.58520291,86.13543095,6.685409866,56.99633399,watermelon
103.5836138,17.19727904,49.33860504,24.85278817,82.58181649,6.190477899,43.8088346,watermelon
102.664647,13.49645783,51.65137644,26.14016373,85.81254176,6.71798051,62.59954387,watermelon
94.17790621,7.789751686,51.96454693,25.921306,85.42907184,6.54287233,50.14499276,watermelon
116.5474996,19.1955493,47.57475896,25.2963802,86.82703581,6.521065351,54.01299749,watermelon
98.82561132,16.76329482,56.24664363,26.4295966,89.25804942,6.828878878,39.12993938,watermelon
81.69010001,28.52916218,51.70997378,26.58695667,90.54006269,6.467221888,44.46574295,watermelon
82.24628592,8.698944539,44.50596262,25.39807916,85.54136767,6.263726527,46.53801724,watermelon
87.43520966,20.75640123,51.14481529,24.70533005,83.52734618,6.63188971,46.98297703,watermelon
121.4608599,5.030362697,56.69864547,25.11454269,80.23993398,6.855284664,56.04326931,watermelon
111.3159225,27.94033144,56.66382802,25.41273191,82.44776438,6.554442447,54.95554222,watermelon
85.35281231,29.16441239,49.76274117,25.63979114,87.33075103,6.121401199,50.16929356,watermelon
117.5652793,15.02570077,43.36628236,25.21487386,87.30360462,6.388453677,46.71726808,watermelon
92.0365347,21.0700943,45.81641013,26.81525092,82.98313901,6.488764839,55.49919256,watermelon
104.4070112,13.98727409,45.19929041,24.48208266,82.76927384,6.578881123,56.28680233,watermelon
95.09474812,5.080536287,48.66259468,24.28834178,88.97780982,6.711530126,49.85119112,watermelon
98.29884143,8.187346016,53.14830021,25.10048247,87.98801944,6.309693582,50.45708128,watermelon
103.1699195,21.827495,46.83972199,26.60371658,85.0456152,6.097836817,52.63238086,watermelon
119.1447274,6.999446273,53.26880266,26.18896056,84.08161476,5.805482631,46.34547678,watermelon
122.3949696,28.07575625,48.99737424,26.52637964,80.43638618,6.713069413,53.36525665,watermelon
111.3335222,10.07949059,54.8590095,27.3156976,85.64768995,6.540960467,48.21690493,watermelon
79.40334011,15.35018976,44.24747856,24.74669492,79.6211761,6.594509833,49.50936994,watermelon
100.5620079,17.85367203,54.2800095,26.51066008,83.20787341,6.965150582,55.21277578,watermelon
91.90408821,7.212751218,51.59137048,25.60574239,85.30571485,6.274377067,42.56030933,watermelon
82.83226464,5.834808539,51.02371658,24.75908469,82.50070046,6.937293086,41.76389909,watermelon
107.1863548,5.137869969,52.56019947,27.28591798,91.1831382,6.538118812,56.3946417,watermelon
103.9421127,16.60204614,48.00673302,24.08624145,82.68454781,6.637231183,50.46012351,watermelon
103.2060223,20.23329857,48.13486015,25.03396338,86.63201118,5.911216932,57.82034107,watermelon
88.28512988,25.8762945,47.96130686,27.2495904,85.08713787,6.559273173,55.83694029,watermelon
87.59563227,7.224690238,52.51174395,25.73570394,87.79201831,6.628697359,54.68120878,watermelon
97.67408269,27.97695223,54.99180531,25.72501407,77.80572158,6.585352031,55.85693172,watermelon
98.86655096,24.09877142,52.28364275,25.77237155,81.45187898,6.286409434,50.66033943,watermelon
93.47716833,25.80870335,47.68377521,25.12175755,77.93634447,6.273309024,49.68391797,watermelon
88.18500168,16.74284146,44.70664091,25.62515458,82.25584389,6.562226195,48.37300036,watermelon
92.47703813,12.31403115,44.62011823,25.03136415,84.17910669,6.403373578,52.14135907,watermelon
79.10089863,23.95269477,47.79741223,26.32018146,89.51673168,7.164515351,54.05716767,watermelon
81.46862143,26.13460972,51.36003546,23.93866417,86.00383878,6.214694089,47.91212209,watermelon
110.6496374,26.70666876,46.92727649,24.10726195,91.16863844,6.308024665,52.80916364,watermelon
115.4910941,21.76783495,49.92467298,24.17017271,85.90887573,6.521490406,46.86745494,watermelon
124.5537039,20.9615939,44.00104135,26.27277645,91.15093955,6.078952285,55.73553277,watermelon
94.12859084,7.212339741,53.11081185,24.12200389,87.33300311,6.642920904,56.77882056,watermelon
84.68554608,5.92604251,55.31927894,25.56618096,89.61526593,6.32006285,50.1822792,watermelon
101.3717896,13.46736682,51.5027972,25.2951812,85.98666997,7.088068834,57.86451404,watermelon
100.2097685,17.65467046,56.19575509,24.5757384,88.87325368,6.157189852,44.09618425,watermelon
114.4355776,6.069693171,54.03151099,27.34704813,89.08134438,6.061143362,46.19075411,watermelon
104.797768,10.47925252,46.94826814,25.96997293,92.63654371,6.710184219,44.32340336,watermelon
113.8959135,10.93138005,45.85062237,24.4721965,90.92544467,6.822892403,39.2097379,watermelon
82.56137447,24.67212874,52.88179009,24.56274898,83.41142898,6.423286971,43.14155278,watermelon
117.3675166,7.07085248,45.01449318,23.09316866,83.35097265,6.747495139,52.48597123,watermelon
91.90410701,12.37038726,44.12002737,24.00559221,89.74611552,6.036641082,49.14162333,watermelon
92.82073333,21.44793755,51.47649408,23.67782766,85.99300447,5.970952977,53.29243285,watermelon
111.9746289,19.62840722,47.47595952,25.91513543,77.69697245,6.29944474,47.24368114,watermelon
97.19929681,22.23822228,52.4992897,25.29287032,88.02083469,6.525893547,60.2036544,watermelon
118.421771,29.0367496,50.07622392,24.4617902,86.73154398,6.463123573,44.83572915,watermelon
93.25555731,13.84438842,51.56891822,24.55630089,85.14269775,6.165767588,57.97033512,watermelon
103.0165702,23.61284031,44.95844937,26.33708909,86.36860337,7.058056367,41.98756397,watermelon
78.57356995,15.89416237,43.42986533,28.06159813,83.59889283,6.662166831,56.89714413,watermelon
88.91628522,4.9635687,47.61269085,25.42496149,88.71493441,6.717555839,39.62601207,watermelon
96.42588963,7.09739961,46.93992742,26.6436071,82.55017291,6.843803964,49.70967972,watermelon
78.74010076,17.31732778,49.00543471,26.35943405,80.70316697,6.329142377,45.96773904,watermelon
114.7330438,4.874469714,55.26113857,25.50014679,86.52252022,6.799931018,48.46615607,watermelon
108.8421344,22.02370651,52.29173164,27.6959802,81.75447509,6.25446476,40.19055902,watermelon
107.4696685,28.78404735,50.06983223,25.67558333,81.14462962,6.136845235,43.88109041,watermelon
84.29715683,9.667693194,53.28082417,24.79188045,86.23698875,6.058137213,48.45337142,watermelon
103.7296262,11.30608971,50.27552164,25.79351932,81.46262406,6.777971111,43.1919893,watermelon
115.6490438,21.93649705,55.34903012,24.91625213,84.75234083,6.714463397,59.24453409,watermelon
99.55578014,5.764139614,46.67272705,26.89697381,88.09913065,5.872467256,41.76582219,watermelon
92.62830889,20.33697532,56.46954867,25.18200253,87.46808493,6.424514975,58.49938234,watermelon
93.22827395,7.342823691,46.87451441,25.23260702,88.75877171,6.758863547,51.95326798,watermelon
87.92045278,24.97474239,55.03262482,27.48270073,78.97547986,6.561780961,48.5016705,watermelon
108.6011586,20.26377317,53.11384374,27.92499534,84.12653557,6.443713945,47.64366794,watermelon
115.6166044,24.25725538,52.86386292,24.68406714,81.44919023,7.276926717,59.26464538,watermelon
87.4437926,24.14904786,54.20860584,24.12048205,84.03149782,6.177238651,47.46061393,watermelon
99.07016137,9.867404757,55.19609443,23.52391125,83.77917437,5.951878186,42.45084816,watermelon
86.95899307,21.06519272,55.58086328,25.85007378,85.36896122,6.048438196,54.89775209,watermelon
96.04856034,14.65087489,52.4646452,26.2360552,85.05184563,6.25054345,53.71328905,watermelon
117.5891218,29.55513085,49.44008368,24.20451714,80.15865976,6.932775092,45.96264948,watermelon
101.7296825,11.99224346,47.42802231,26.41869249,86.57637328,6.682228554,55.80899899,watermelon
105.6406674,6.845257,45.87911635,26.10956358,80.48276358,6.489432343,47.74859738,watermelon
96.67647674,18.2336377,49.04853718,25.10971016,85.01059,6.641706465,40.42242497,watermelon
84.57489723,22.58743101,53.70805722,27.2916684,86.75387976,6.308020935,42.35324347,watermelon
114.2517234,24.94124024,46.75955343,26.70477997,88.78618772,6.424742053,56.32041604,watermelon
116.2749892,16.84596021,56.67559601,28.52341807,96.64864306,6.726856771,28.78006612,muskmelon
110.0964979,27.63730207,47.57469044,27.31046801,90.40369295,6.512394278,27.25311315,muskmelon
103.2468,25.86538045,49.97801418,28.7480846,96.44022993,6.985626434,22.94001299,muskmelon
118.3098253,18.79108756,53.24090918,27.92931294,90.66895754,6.859657001,20.04207289,muskmelon
98.6796249,26.00677506,47.16818433,30.92200688,97.95677147,6.170531764,28.01738937,muskmelon
77.97525482,24.88012846,51.04422465,28.98281109,89.16907857,6.322283375,26.21504864,muskmelon
113.759982,24.99058619,50.88324774,29.85939135,89.64386782,6.494405467,21.41897196,muskmelon
110.4436742,28.85579745,49.49034833,29.56500326,92.4326606,6.047063624,25.75612551,muskmelon
117.1673111,5.847652046,51.45287608,26.43396234,94.52485133,6.953514631,25.27672978,muskmelon
110.4249974,26.49995152,53.84772263,29.47269209,98.46989863,6.460513774,25.20773431,muskmelon
77.07404763,30.0480335,49.20554321,28.75399823,93.59338601,5.9238014,28.56373709,muskmelon
120.3916503,8.656480776,52.28165749,29.32456255,89.65474717,6.28063334,29.27967676,muskmelon
85.40092343,7.156781322,46.69564266,30.27247833,87.63885564,6.476018928,24.15464091,muskmelon
83.52413127,21.21800783,56.87188679,29.62467133,95.32722165,6.675555743,21.6016175,muskmelon
114.3012222,27.09239317,42.89296556,27.7897301,91.08493958,6.34510106,20.9957356,muskmelon
98.15932349,26.33675271,53.54926861,28.14353789,88.53674839,6.081372524,20.48336596,muskmelon
120.5689195,5.033696649,53.74780935,28.40648647,93.29194036,5.890172009,27.05748626,muskmelon
105.0032517,14.4430978,49.94256728,26.39136731,96.24876935,6.235572694,21.98768332,muskmelon
80.24556998,17.42846579,49.45807049,28.84009827,96.47119631,6.385848978,26.7252201,muskmelon
84.41257326,13.47585613,49.66070382,28.34416643,94.05430096,6.483529609,29.80945769,muskmelon
86.62762842,8.712780871,54.09947428,28.13066927,88.47939879,6.42862898,27.38939923,muskmelon
102.6396694,5.72094168,50.89633887,28.27631197,92.77820606,6.286904782,23.63103143,muskmelon
102.9176718,12.57119528,44.47358259,29.81284301,89.74941329,6.883918794,26.48121214,muskmelon
87.86270485,13.58542629,44.71678687,28.71814753,94.52844474,6.19041468,26.74772274,muskmelon
105.2431468,26.00161362,50.5817289,27.53403144,96.63846382,6.033434627,20.75222437,muskmelon
111.3191972,25.48190255,50.78077125,28.39441705,89.89793687,6.399022003,25.03349193,muskmelon
85.13179538,22.023331,49.62357402,29.92075301,88.19172838,5.940460421,23.55347054,muskmelon
106.9119398,25.59607595,54.73968283,30.68409694,91.97731789,5.864866032,21.86038803,muskmelon
100.868686,24.39936911,52.02015587,26.64172119,87.02031583,6.443521458,22.12564302,muskmelon
110.2023112,25.17839868,48.49774565,27.98413091,91.65404143,6.2485659,27.32689717,muskmelon
97.44480149,16.36105602,50.08683275,30.87532244,91.1805516,6.58234091,25.96414214,muskmelon
109.6476476,25.5163227,54.47184236,29.36349165,92.37754334,6.289950691,24.18965607,muskmelon
103.4657778,24.82412311,50.64850001,29.35316838,91.11695377,6.320362893,22.79071675,muskmelon
108.8857556,10.60947387,55.41692843,29.31248547,95.26359826,6.184593392,29.55957138,muskmelon
96.42657431,25.6315567,52.68131693,28.70122187,89.96006125,6.305391583,28.6082147,muskmelon
89.50186434,17.21879098,51.69840372,29.81212353,93.17029971,6.51981483,24.33873214,muskmelon
83.19565103,25.51440984,47.88251032,27.24031251,86.5759917,6.384733453,22.222435,muskmelon
118.2555672,8.324869851,45.02858159,28.29745777,89.79278857,6.763422817,29.64100939,muskmelon
97.6678879,13.43068583,43.84447432,30.29354516,93.5219992,5.950666763,22.88022122,muskmelon
102.8919287,21.49824123,48.05536752,27.2431904,88.25380791,6.419635558,24.28174575,muskmelon
84.82182353,12.44508314,51.03981282,28.11630589,99.42875533,6.353403702,27.12981708,muskmelon
119.2498848,22.27163159,54.0001972,26.92418842,92.07506145,6.892230219,25.37906944,muskmelon
114.0278848,21.51353394,47.03765142,29.65420042,93.91296795,6.516656824,26.12641498,muskmelon
91.56092591,23.39329661,45.0489508,28.60867327,89.93986894,6.345987954,20.31832753,muskmelon
104.8761024,9.787102904,51.27055118,26.89425627,93.29250644,6.213798381,19.3312415,muskmelon
101.9207106,11.89884541,50.6483162,28.66188239,96.36398668,5.92465347,21.5339702,muskmelon
103.6452735,19.8051585,50.42811843,30.52623817,89.42326819,6.2623178,19.64593171,muskmelon
85.36366057,11.32931112,52.12582193,29.71394677,93.56843953,6.245235431,21.75249526,muskmelon
121.4498775,19.34468481,52.93719636,28.13521506,93.10442168,5.89543889,24.7045493,muskmelon
97.5115039,25.56937001,47.96455975,26.18030002,90.33718774,6.168058225,23.05604177,muskmelon
113.8769676,20.31927763,47.47838839,28.37685715,90.88730037,6.155115699,26.58803544,muskmelon
102.4034193,17.65072813,47.26114118,30.86309005,91.42921516,6.424278497,27.35201296,muskmelon
95.60137775,6.909208418,46.51188456,27.12030665,90.37505694,6.414418761,25.53213962,muskmelon
91.87350689,23.01467754,49.99697557,29.6621395,95.97795351,7.020010268,21.21400438,muskmelon
95.20250079,21.98953461,47.58891869,28.57183164,90.46248263,6.665609728,19.92644147,muskmelon
109.7159605,11.61767406,45.83355227,30.71230899,96.02439703,6.832667904,20.36034283,muskmelon
116.471542,11.44190999,47.94438523,27.3073431,93.06805162,5.88961858,27.76765909,muskmelon
103.0321737,14.16042695,48.92012117,30.39632306,91.69848275,6.457806867,26.02877333,muskmelon
85.44372329,9.131811017,47.65334347,30.87998395,90.4832751,6.646111442,28.74830255,muskmelon
95.89688077,15.94202082,45.11716648,27.30612487,92.6361328,6.860741893,23.61801734,muskmelon
99.0293155,6.661527717,43.92604722,27.66114568,88.1078127,5.868484615,24.48023909,muskmelon
84.20038627,5.714019892,47.03412907,29.5993048,88.33292516,6.48801303,23.19738795,muskmelon
90.74380194,20.22317415,50.4810631,29.00556311,89.64716208,6.573631228,24.86943329,muskmelon
86.43041034,30.44348126,48.11884376,30.20051512,96.11220245,5.988367378,19.96332369,muskmelon
114.776243,4.860450129,47.29793956,26.84854403,87.8661541,6.278775091,20.91068023,muskmelon
106.8781584,5.129094101,53.87295493,28.62315852,91.78922363,6.349802878,21.6175165,muskmelon
108.6532148,15.11585779,52.02910175,28.43741096,94.19044219,6.275049524,22.45855683,muskmelon
91.3284657,10.50532937,46.8663508,29.92306711,97.05818265,6.341927095,27.32787816,muskmelon
106.6794845,15.41728663,47.14523959,29.68114646,90.53404978,6.406759365,28.64975291,muskmelon
99.34301439,29.30600306,51.71652443,28.46780357,91.00867272,6.569530647,25.86521866,muskmelon
114.0299023,11.58961939,54.40057185,26.5122724,95.24940936,6.842404675,20.14788886,muskmelon
122.7200979,23.96218521,50.74163807,28.2117368,97.1717612,6.098514019,20.97163235,muskmelon
97.47758409,10.64739019,42.84175719,29.44908593,90.42578642,6.529842162,25.32987217,muskmelon
93.06177702,5.039091238,54.29632775,29.79971036,88.26152649,6.037609054,28.15514293,muskmelon
80.70153344,18.04428181,44.59168498,27.91288395,93.47826409,6.978053921,25.1631391,muskmelon
108.1179297,21.61908833,52.18134632,29.05498736,92.44271201,6.499986893,20.57868802,muskmelon
83.14585034,17.3569099,50.07395632,27.19328367,91.65451246,6.206201732,24.58252021,muskmelon
89.36114984,17.13121234,45.75760006,28.90638931,89.55347573,6.803559907,22.11375093,muskmelon
116.4731279,27.82769256,46.43855681,29.03345337,95.8924138,5.878494218,24.75252321,muskmelon
115.0951698,18.09756245,51.13270601,29.31587821,91.24191456,6.020362374,22.13551125,muskmelon
85.59866294,20.79910968,54.92967051,28.99320482,88.10411794,6.268132653,21.99535663,muskmelon
102.6499411,22.47145515,47.395181,29.8508746,94.01473647,6.622607264,27.74647012,muskmelon
113.8055031,25.1573682,52.37218561,28.32341625,90.63929736,6.088943943,28.77225381,muskmelon
79.81762627,14.53689953,49.16524303,29.94585354,93.26965688,6.603192094,22.14015999,muskmelon
123.5569842,16.0781782,51.55859935,26.77228982,87.23102732,6.229587415,23.05910284,muskmelon
116.1554655,5.141245464,50.9549101,26.39162666,88.16331635,6.099085158,24.60747025,muskmelon
88.39113869,21.83104447,47.37300315,29.70267779,94.1395266,6.273924785,25.27042466,muskmelon
86.70680161,23.85411769,52.21798213,27.66628501,87.11664533,6.350538726,28.57036587,muskmelon
102.0680317,27.68144191,54.75540758,29.42450386,88.38206106,6.716481261,27.42646272,muskmelon
104.755239,10.62915741,48.40210383,28.34495867,94.10129757,6.599162981,27.14699468,muskmelon
76.02719862,18.58495107,53.47027581,27.11136577,88.22517771,6.723818469,21.61819176,muskmelon
89.24590406,21.69083361,51.12645613,28.38465492,96.74600089,5.800092961,27.6285692,muskmelon
113.1961714,8.129599034,52.98473685,29.75443923,91.5770233,6.381376445,29.27070416,muskmelon
100.0528889,5.831990442,45.82189612,29.60077481,89.69412389,6.431991306,28.73655898,muskmelon
87.0721107,25.85073513,50.20889702,26.82070358,90.48340598,6.57530965,25.17461715,muskmelon
94.4701163,12.6798448,53.7056914,29.02826387,95.86959107,6.675057728,21.30946197,muskmelon
83.82294653,25.44337089,48.15378134,28.89916927,97.7707425,6.72297187,23.31409792,muskmelon
108.1981749,21.55760667,51.91110994,28.89694863,93.69019895,6.595212729,23.2647971,muskmelon
90.26228294,14.5655842,53.82149478,25.89028608,92.75882113,6.33294403,24.74328025,muskmelon
110.4943538,15.83505098,51.74776176,30.08948677,90.75272664,6.676071832,25.56003713,muskmelon
23.00697304,129.3959079,192.9124977,22.49166504,92.66806077,5.714088995,106.9048299,apple
6.716977774,142.0417023,197.5008738,22.68227996,97.8931428,6.060637477,109.1482176,apple
14.23585072,134.0738504,202.5035766,22.39165675,91.08883843,6.315130444,114.4233977,apple
7.987711959,114.160893,205.1255469,20.2394354,87.53022481,6.170359804,117.1285013,apple
20.50516117,135.1181122,209.4415429,24.4353904,94.35430612,5.750588489,116.6534931,apple
32.93314575,133.7006271,207.479198,21.92894915,92.02688734,5.7291888,118.9934247,apple
25.92154585,137.3287892,208.432628,23.04152557,91.92867568,5.909697003,104.2758028,apple
0,126.071964,197.0486685,21.27594432,93.77364185,5.805644404,118.3881351,apple
22.91205251,145.6008494,190.1045116,21.64365119,94.41062704,6.249759252,120.8890872,apple
1.043284773,127.4006681,198.6018448,22.54683122,91.75103239,5.547501236,116.7878643,apple
29.04232374,126.6111575,192.6365797,21.70254589,94.61769281,5.713783166,105.6211766,apple
30.17918496,121.030587,191.9988696,23.69887382,98.7431907,6.017991028,126.0044414,apple
13.39029125,124.043501,206.8367609,24.2312127,91.4742887,6.075331208,110.924193,apple
9.413796554,139.3578101,196.4399606,24.31080498,92.06196324,6.104306373,109.9688542,apple
0,130.6591772,199.6510781,24.20407123,91.27014705,5.820243901,108.4154008,apple
30.42978765,141.2959897,191.2811674,23.85896668,86.47242825,5.668624163,98.65528022,apple
35.41885812,140.583045,205.569064,23.25818463,92.79032387,6.397646871,105.5458623,apple
38.49692542,139.1913074,206.7244009,22.6661447,93.04705732,5.711363211,109.0660129,apple
33.98621986,121.3574281,193.4034258,22.37048459,97.69130899,5.642801426,112.9064249,apple
